osmid,y,x,highway,street_count,vul,time-vul,time-all,ref,geometry
42446879,40.7345982,-73.9843469,,3,-0.002511681194320727,1259.0394661426544,1262.7826058864594,,POINT (-73.9843469 40.7345982)
42446885,40.7339281,-73.9827492,,3,-0.0024602277129642846,1259.0394661426544,1262.7826058864594,,POINT (-73.9827492 40.7339281)
42446889,40.7332587,-73.9811531,traffic_signals,3,-0.0024195769437864636,1259.0394661426544,1262.7826058864594,,POINT (-73.9811531 40.7332587)
42446902,40.732318,-74.001663,,3,-0.0026595744680850846,1259.0394661426544,1262.7826058864594,,POINT (-74.001663 40.732318)
42446925,40.7395123,-73.9847532,traffic_signals,4,-0.002564890192122559,1259.0394661426544,1262.7826058864594,,POINT (-73.9847532 40.7395123)
42446932,40.7420239,-73.9829135,traffic_signals,4,-0.0023987866722935763,1259.0394661426544,1262.7826058864594,,POINT (-73.9829135 40.7420239)
42446933,40.744495,-73.9811045,traffic_signals,4,-0.0023659088928645686,1259.0394661426544,1262.7826058864594,,POINT (-73.9811045 40.744495)
42446934,40.7451153,-73.9806499,traffic_signals,4,-0.0024530816307756493,1259.0394661426544,1262.7826058864594,,POINT (-73.9806499 40.7451153)
42446935,40.7457353,-73.9801966,traffic_signals,4,-0.0012503486422282316,1259.0394661426544,1262.7826058864594,,POINT (-73.9801966 40.7457353)
42446941,40.7476825,-73.9787824,traffic_signals,4,-0.002142305937595103,1259.0394661426544,1262.7826058864594,,POINT (-73.9787824 40.7476825)
42446942,40.7482985,-73.9783302,traffic_signals,4,-0.0023424168354188512,1259.0394661426544,1262.7826058864594,,POINT (-73.9783302 40.7482985)
42446945,40.7489216,-73.9778802,traffic_signals,4,-0.0022889608680863186,1259.0394661426544,1262.7826058864594,,POINT (-73.9778802 40.7489216)
42446949,40.7501605,-73.9769755,traffic_signals,4,-0.0019531566582583347,1259.0394661426544,1262.7826058864594,,POINT (-73.9769755 40.7501605)
42446971,40.7521215,-73.9755534,traffic_signals,3,-0.0022719959513425687,1259.0394661426544,1262.7826058864594,,POINT (-73.9755534 40.7521215)
42446977,40.752741,-73.975102,traffic_signals,3,-0.0022312826744502836,1259.0394661426544,1262.7826058864594,,POINT (-73.975102 40.752741)
42446986,40.7546125,-73.9737345,traffic_signals,4,-0.0021559461181354204,1259.0394661426544,1262.7826058864594,,POINT (-73.9737345 40.7546125)
42446987,40.7552316,-73.9732717,traffic_signals,4,-0.00229478100181632,1259.0394661426544,1262.7826058864594,,POINT (-73.9732717 40.7552316)
42446991,40.756498,-73.972362,traffic_signals,4,-0.002250085721424595,1259.0394661426544,1262.7826058864594,,POINT (-73.972362 40.756498)
42446994,40.7577574,-73.9714431,traffic_signals,4,-0.002294268250907076,1259.0394661426544,1262.7826058864594,,POINT (-73.9714431 40.7577574)
42446998,40.7590024,-73.970533,traffic_signals,4,-0.002332436403087367,1259.0394661426544,1262.7826058864594,,POINT (-73.970533 40.7590024)
42447007,40.7616103,-73.9686382,traffic_signals,4,-0.002263308331266951,1259.0394661426544,1262.7826058864594,,POINT (-73.9686382 40.7616103)
42447009,40.7622304,-73.9681876,traffic_signals,4,-0.00243147872750418,1259.0394661426544,1262.7826058864594,,POINT (-73.9681876 40.7622304)
42447020,40.7628736,-73.9677191,traffic_signals,4,-0.0023441340276646266,1259.0394661426544,1262.7826058864594,,POINT (-73.9677191 40.7628736)
42448317,40.7628699,-73.969724,traffic_signals,4,-0.0025269858434858934,1259.0394661426544,1262.7826058864594,,POINT (-73.969724 40.7628699)
42448338,40.7602895,-73.9716131,traffic_signals,4,-0.0023501899303336594,1259.0394661426544,1262.7826058864594,,POINT (-73.9716131 40.7602895)
42448379,40.75896,-73.9684914,traffic_signals,5,-0.0020963927126946016,1259.0394661426544,1262.7826058864594,,POINT (-73.9684914 40.75896)
42448390,40.7570205,-73.9638565,traffic_signals,4,-0.0024704621124303737,1259.0394661426544,1262.7826058864594,,POINT (-73.9638565 40.7570205)
42448693,40.7401693,-73.9863033,traffic_signals,4,-0.0022150305478261306,1259.0394661426544,1262.7826058864594,,POINT (-73.9863033 40.7401693)
42448701,40.7388385,-73.9831474,traffic_signals,4,-0.0026595744680850846,1259.0394661426544,1262.7826058864594,,POINT (-73.9831474 40.7388385)
42448707,40.7368956,-73.9785412,traffic_signals,4,-0.0020407158187255984,1259.0394661426544,1262.7826058864594,,POINT (-73.9785412 40.7368956)
42448714,40.7354563,-73.9751359,traffic_signals,4,-0.0020252275990797195,1259.0394661426544,1262.7826058864594,,POINT (-73.9751359 40.7354563)
42448811,40.755903,-73.9748081,traffic_signals,4,-0.002044890140456482,1259.0394661426544,1262.7826058864594,,POINT (-73.9748081 40.755903)
42448813,40.7545735,-73.9716835,traffic_signals,4,-0.002384181045941745,1259.0394661426544,1262.7826058864594,,POINT (-73.9716835 40.7545735)
42448996,40.7607173,-74.0020745,traffic_signals,3,-0.002120104472731224,1259.0394661426544,1262.7826058864594,,POINT (-74.0020745 40.7607173)
42449045,40.732165,-73.994297,traffic_signals,4,-0.0010374423726437437,1259.0394661426544,1262.7826058864594,,POINT (-73.994297 40.732165)
